6483
0	458	0
0	341	0
0	293	0
0	2138	0
0	434	0
0	1007	0
0	86	0
0	2525	0
0	1250	0
0	1751	0
0	965	0
0	938	0
0	239	0
0	1391	0
0	776	0
0	2282	0
0	1253	0
0	1568	0
0	359	0
0	1502	0
0	2237	0
0	1586	0
0	1304	0
0	1700	0
0	332	0
0	1064	0
0	506	0
0	1040	0
0	893	0
0	2399	0
0	1322	0
0	1217	0
0	1538	0
0	581	0
0	581	0
0	1901	0
0	3113	0
0	377	0
0	1316	0
0	1289	0
1291	5313	1290
0	1094	0
0	1493	0
0	1142	0
0	4910	0
0	316	0
384	471	317
0	1283	0
0	779	0
0	929	0
0	1157	0
0	10	0
88	168	11
265	394	92
0	208	0
0	770	0
0	1565	0
0	749	0
826	867	750
0	566	0
0	461	0
0	254	0
0	314	0
0	968	0
0	551	0
0	743	0
0	1382	0
0	473	0
0	719	0
0	1811	0
0	797	0
0	851	0
0	3149	0
0	1250	0
0	1748	0
0	953	0
0	182	0
0	872	0
0	2861	0
0	665	0
0	1091	0
0	647	0
0	266	0
0	236	0
0	998	0
0	344	0
0	1835	0
0	1478	0
0	266	0
0	122	0
0	410	0
0	2228	0
0	629	0
0	1538	0
0	165	0
249	490	166
0	2612	0
0	99	0
0	406	0
714	720	407
0	188	0
0	6503	0
0	3680	0
0	1043	0
0	1184	0
0	1001	0
0	2771	0
0	1928	0
0	632	0
0	527	0
0	332	0
0	4223	0
0	383	0
0	1073	0
0	1475	0
0	509	0
0	827	0
0	1832	0
0	308	0
0	668	0
0	1451	0
0	1544	0
0	1691	0
0	2771	0
0	776	0
0	335	0
0	1895	0
0	473	0
0	1694	0
0	1463	0
0	3197	0
0	1562	0
0	956	0
0	440	0
0	1547	0
0	3995	0
0	947	0
0	782	0
0	227	0
0	752	0
0	2390	0
0	1328	0
0	4283	0
0	386	0
0	383	0
0	2141	0
0	353	0
0	572	0
0	461	0
0	1778	0
0	4829	0
0	548	0
0	2162	0
0	3056	0
0	6326	0
0	1175	0
0	1088	0
0	158	0
0	359	0
0	104	0
159	404	105
457	486	351
0	1556	0
0	467	0
0	950	0
0	548	0
0	1106	0
0	374	0
0	1085	0
0	2498	0
0	1091	0
0	191	0
0	1151	0
0	1829	0
0	1073	0
0	1703	0
0	1022	0
0	989	0
0	353	0
0	371	0
0	3053	0
0	2372	0
0	1469	0
0	1172	0
0	938	0
0	503	0
0	2240	0
0	1376	0
0	110	0
0	3377	0
0	1007	0
0	1841	0
0	1760	0
0	1058	0
0	1655	0
0	1949	0
0	3140	0
0	929	0
0	2774	0
0	64	0
136	523	65
0	953	0
0	623	0
0	1322	0
0	3278	0
0	2099	0
0	677	0
0	632	0
0	1118	0
0	1715	0
0	1019	0
0	470	0
0	1616	0
0	2288	0
0	983	0
0	1181	0
0	1871	0
0	749	0
0	860	0
0	566	0
0	2063	0
0	902	0
0	1577	0
0	3821	0
0	2654	0
0	1127	0
0	545	0
0	2	0
494	853	3
0	2885	0
0	1373	0
0	1133	0
0	833	0
0	3215	0
0	77	0
0	962	0
0	1286	0
0	257	0
0	1643	0
0	914	0
0	1592	0
0	512	0
0	2126	0
0	1034	0
0	1763	0
0	887	0
0	6437	0
0	1586	0
0	671	0
0	1160	0
0	2159	0
0	593	0
0	575	0
0	2267	0
0	1364	0
0	242	0
0	1520	0
0	131	0
0	1547	0
0	356	0
0	1568	0
0	1283	0
0	2705	0
0	1832	0
0	1268	0
0	2993	0
0	2432	0
0	1337	0
0	1475	0
0	3605	0
0	1070	0
0	1586	0
0	851	0
0	2072	0
0	5201	0
0	671	0
0	2291	0
0	545	0
0	2	0
408	767	3
0	608	0
0	1109	0
0	77	0
0	1313	0
0	2447	0
0	1322	0
0	260	0
0	113	0
415	621	114
0	875	0
0	1235	0
0	926	0
0	2507	0
0	379	0
491	587	380
0	938	0
0	422	0
0	2429	0
0	449	0
0	524	0
0	923	0
0	2657	0
0	2180	0
0	979	0
1050	1131	980
0	926	0
0	1922	0
0	4310	0
0	797	0
0	452	0
0	1943	0
0	27	0
109	1001	28
0	1055	0
0	1679	0
0	1208	0
0	1223	0
0	1433	0
0	3293	0
0	1541	0
0	1064	0
0	1025	0
0	584	0
0	1304	0
0	2453	0
0	2231	0
0	440	0
0	1367	0
0	1295	0
0	1454	0
0	1586	0
0	785	0
0	821	0
0	206	0
0	1637	0
0	1340	0
0	407	0
840	863	408
0	3	0
369	964	4
0	320	0
0	1829	0
0	1093	0
1386	1797	1094
0	1031	0
0	3149	0
0	884	0
0	56	0
478	762	57
0	254	0
0	2102	0
0	2954	0
0	611	0
0	1916	0
0	689	0
0	179	0
0	1286	0
0	1028	0
0	37	0
148	583	38
0	1862	0
0	170	0
0	2366	0
0	716	0
0	5372	0
0	986	0
0	2501	0
0	1085	0
0	1460	0
0	557	0
0	911	0
0	827	0
0	806	0
0	1472	0
0	935	0
0	521	0
0	287	0
0	920	0
0	1322	0
0	800	0
0	1688	0
0	2564	0
0	2096	0
0	986	0
0	1388	0
0	2885	0
0	1253	0
0	2987	0
0	1592	0
0	21	0
145	1298	22
0	2294	0
0	1262	0
0	1862	0
0	1406	0
0	248	0
0	1175	0
0	935	0
0	1595	0
0	3851	0
0	677	0
0	1523	0
0	932	0
0	983	0
0	1859	0
0	278	0
365	409	279
0	695	0
0	323	0
0	497	0
0	257	0
0	1313	0
0	845	0
0	1295	0
0	482	0
0	1700	0
0	611	0
0	1292	0
0	2255	0
0	605	0
0	632	0
0	122	0
0	1382	0
0	1181	0
1262	1267	1182
0	2705	0
0	674	0
0	1562	0
0	332	0
0	4505	0
0	1088	0
0	626	0
0	1943	0
0	488	0
0	284	0
0	3152	0
0	1190	0
0	1202	0
0	698	0
0	1199	0
0	590	0
0	1388	0
0	44	0
384	809	45
0	1712	0
0	2669	0
0	3044	0
0	314	0
0	1520	0
0	365	0
0	596	0
0	962	0
0	2372	0
0	4019	0
4021	5313	4020
0	1316	0
0	176	0
0	155	0
0	1112	0
0	1502	0
0	1775	0
0	3275	0
0	3275	0
0	3275	0
0	611	0
0	602	0
0	98	0
0	695	0
0	986	0
0	332	0
0	1814	0
0	1088	0
0	1898	0
0	746	0
0	1004	0
0	2114	0
0	887	0
0	1334	0
0	617	0
0	1628	0
0	980	0
0	399	0
490	536	400
0	3077	0
0	1619	0
0	1685	0
0	449	0
0	20	0
560	994	21
0	1097	0
0	590	0
0	674	0
0	932	0
0	2780	0
0	281	0
0	575	0
0	1583	0
0	509	0
0	2690	0
0	926	0
0	1220	0
0	1016	0
0	671	0
0	335	0
0	218	0
0	2978	0
0	2777	0
0	1484	0
0	1178	0
0	599	0
0	1862	0
0	242	0
0	836	0
0	1148	0
0	2609	0
0	932	0
0	1826	0
0	29	0
298	729	30
0	4838	0
0	2684	0
0	3728	0
0	752	0
0	3962	0
3964	5268	3963
0	1322	0
0	821	0
0	431	0
0	1781	0
0	332	0
0	2753	0
0	3737	0
0	1421	0
0	854	0
0	2018	0
0	2096	0
0	2147	0
0	1700	0
0	1523	0
0	1121	0
0	302	0
0	317	0
0	857	0
0	1697	0
0	1958	0
0	2306	0
0	200	0
0	1712	0
0	590	0
0	3194	0
0	914	0
0	974	0
0	1361	0
0	1010	0
0	4766	0
0	3446	0
0	1907	0
2019	2039	1908
0	875	0
0	1670	0
0	1487	0
0	4547	0
0	1991	0
0	2258	0
0	84	0
158	306	85
0	665	0
0	5096	0
0	1127	0
0	1832	0
0	1790	0
0	1619	0
0	2129	0
0	1604	0
0	1391	0
0	8246	0
0	977	0
0	797	0
0	1235	0
0	488	0
0	413	0
0	401	0
0	1097	0
0	3905	0
0	2558	0
0	1163	0
0	710	0
0	527	0
0	2174	0
0	1334	0
0	2915	0
0	620	0
0	1520	0
0	1541	0
0	149	0
0	6029	0
0	1322	0
0	1127	0
0	2057	0
0	1067	0
0	740	0
0	959	0
0	2108	0
0	647	0
0	545	0
0	488	0
0	1391	0
0	4481	0
0	1445	0
0	1475	0
0	203	0
0	692	0
0	884	0
0	539	0
0	2633	0
0	1640	0
0	2000	0
0	1391	0
0	1112	0
0	1292	0
0	1994	0
0	152	0
0	1601	0
0	725	0
0	1169	0
0	1439	0
0	1814	0
0	497	0
0	1055	0
0	1007	0
0	2174	0
0	2654	0
0	2510	0
0	2339	0
0	413	0
0	227	0
0	1316	0
0	1292	0
1294	5313	1293
0	3962	0
3964	5268	3963
0	1322	0
0	2138	0
0	1679	0
0	2741	0
0	1052	0
0	413	0
0	3971	0
0	3929	0
0	1271	0
0	1397	0
0	2108	0
0	1247	0
0	1403	0
0	395	0
0	398	0
0	668	0
0	4076	0
0	1880	0
0	1361	0
0	617	0
0	1646	0
0	887	0
0	2081	0
0	1634	0
0	656	0
0	878	0
0	2921	0
0	2363	0
0	1478	0
0	1649	0
0	1766	0
0	1838	0
0	1181	0
0	659	0
0	200	0
0	1385	0
0	581	0
0	1121	0
0	2492	0
0	449	0
0	575	0
0	1376	0
0	1265	0
0	1547	0
0	1484	0
0	2435	0
0	1151	0
0	512	0
0	1688	0
0	1316	0
0	1292	0
1294	5313	1293
0	3509	0
3511	4815	3510
0	1322	0
0	818	0
0	1292	0
0	2294	0
0	1013	0
0	1919	0
0	992	0
0	1139	0
0	3014	0
0	824	0
0	1097	0
0	371	0
0	707	0
0	167	0
0	1301	0
0	317	0
0	1052	0
0	917	0
0	314	0
0	1244	0
0	4979	0
0	869	0
0	2627	0
0	344	0
0	878	0
0	911	0
0	1229	0
0	3233	0
0	1865	0
0	3752	0
0	1769	0
0	2024	0
0	680	0
0	1049	0
0	638	0
0	1604	0
0	1286	0
0	4073	0
0	659	0
0	2657	0
0	677	0
0	566	0
656	742	567
0	1436	0
0	1988	0
0	422	0
0	1151	0
0	3188	0
0	1928	0
0	1361	0
0	860	0
0	2078	0
0	845	0
0	1415	0
0	1322	0
0	1304	0
1306	5268	1305
0	1244	0
0	51	0
135	1189	52
0	824	0
0	2006	0
0	218	0
0	1145	0
0	1103	0
0	290	0
0	1547	0
0	2330	0
0	3107	0
0	4316	0
0	584	0
0	1325	0
0	1502	0
0	1235	0
0	2069	0
0	2171	0
0	4544	0
0	3674	0
0	944	0
0	860	0
0	2087	0
0	569	0
0	1823	0
0	1712	0
0	1712	0
0	443	0
0	1703	0
0	1445	0
0	965	0
0	1499	0
0	1790	0
0	2054	0
0	2594	0
0	953	0
0	959	0
0	1142	0
0	2834	0
0	368	0
0	1673	0
0	2948	0
0	851	0
0	2018	0
0	1370	0
0	269	0
0	1367	0
0	1886	0
0	1322	0
0	1304	0
1306	5268	1305
0	398	0
0	29	0
131	766	30
0	938	0
0	2564	0
0	1328	0
0	1535	0
0	1037	0
0	572	0
0	920	0
0	269	0
0	1370	0
0	1481	0
0	305	0
0	260	0
0	3029	0
0	239	0
0	1907	0
0	284	0
1051	1446	285
0	318	0
513	538	319
0	332	0
0	716	0
0	827	0
0	2528	0
0	1898	0
0	1667	0
0	1448	0
0	1964	0
0	1910	0
0	698	0
0	1013	0
0	1370	0
0	1286	0
0	2834	0
0	403	0
496	532	404
0	1931	0
0	665	0
0	1022	0
0	1469	0
0	1610	0
0	515	0
0	791	0
0	4589	0
0	3869	0
0	644	0
0	2714	0
0	719	0
0	1025	0
0	707	0
0	1088	0
0	1124	0
0	2579	0
0	497	0
0	1898	0
0	5408	0
0	2852	0
0	2447	0
0	1229	0
0	230	0
311	333	231
430	454	254
0	1877	0
0	1181	0
0	785	0
0	824	0
0	2969	0
0	1244	0
0	1604	0
0	986	0
0	2132	0
0	422	0
0	1112	0
0	1043	0
0	1748	0
0	545	0
0	4262	0
0	2063	0
0	908	0
0	407	0
722	724	408
0	1304	0
0	1322	0
0	46	0
482	875	47
0	1061	0
0	2024	0
0	590	0
0	563	0
0	1901	0
0	9806	0
0	1991	0
0	1124	0
0	965	0
0	110	0
0	242	0
0	443	0
0	1559	0
0	4307	0
0	1238	0
0	2696	0
0	674	0
0	527	0
0	1508	0
0	30	0
415	794	31
0	123	0
0	851	0
0	1409	0
0	2630	0
0	674	0
0	1901	0
0	596	0
0	1664	0
0	971	0
0	1700	0
0	407	0
0	1328	0
0	1925	0
0	2387	0
0	689	0
0	626	0
0	1601	0
0	884	0
0	2300	0
0	950	0
0	371	0
0	1085	0
0	3035	0
0	1970	0
0	1754	0
0	1151	0
0	2243	0
0	259	0
649	655	260
0	1565	0
0	1154	0
0	824	0
0	383	0
0	2525	0
0	1826	0
0	3428	0
0	1991	0
0	305	0
0	401	0
0	563	0
0	431	0
0	1451	0
0	1343	0
0	1502	0
0	1118	0
0	1553	0
0	407	0
0	2318	0
0	1508	0
0	1472	0
0	1448	0
0	89	0
0	200	0
0	329	0
0	239	0
0	1319	0
0	549	0
0	1271	0
0	383	0
0	977	0
0	1103	0
0	1157	0
0	713	0
0	1586	0
0	1709	0
0	728	0
0	1511	0
0	539	0
0	1034	0
0	362	0
0	5390	0
0	4115	0
4504	5664	4116
0	362	0
0	4649	0
0	1769	0
0	2987	0
0	1628	0
0	359	0
0	599	0
0	353	0
0	1598	0
0	707	0
0	1253	0
0	4127	0
0	614	0
0	593	0
0	8	0
71	283	9
0	3215	0
0	1949	0
0	1040	0
0	1181	0
0	707	0
0	3356	0
0	1715	0
0	5039	0
0	7	0
442	820	8
0	3662	0
0	1589	0
0	929	0
0	2075	0
0	2531	0
0	1583	0
0	2471	0
0	737	0
0	485	0
0	2840	0
0	1181	0
0	1310	0
0	203	0
0	135	0
0	935	0
0	568	0
859	889	569
0	641	0
0	1454	0
0	2894	0
0	7130	0
0	3098	0
0	620	0
0	4079	0
0	3044	0
0	893	0
0	1430	0
0	1055	0
0	1628	0
0	1691	0
0	1223	0
0	695	0
0	956	0
0	1157	0
0	4382	0
0	845	0
0	629	0
0	3251	0
0	0	0
89	543	1
0	1133	0
0	2780	0
0	2090	0
0	2483	0
0	19	0
105	1029	20
0	2060	0
0	140	0
0	1523	0
0	1277	0
0	227	0
0	305	0
0	1943	0
0	1649	0
0	467	0
0	1550	0
0	1010	0
0	2432	0
0	1115	0
0	794	0
0	1901	0
0	2165	0
0	1475	0
0	617	0
0	1472	0
0	473	0
0	308	0
0	1553	0
0	983	0
0	1097	0
0	850	0
852	4497	851
0	1082	0
0	2204	0
0	962	0
0	890	0
0	2837	0
0	1409	0
0	2872	0
2963	3017	2873
0	1817	0
0	1334	0
0	800	0
0	404	0
814	816	405
0	2417	0
0	2036	0
0	2609	0
0	467	0
0	773	0
0	983	0
0	464	0
0	902	0
0	434	0
0	494	0
0	1922	0
0	1883	0
0	317	0
0	752	0
0	328	0
801	837	329
0	437	0
0	857	0
0	761	0
0	3455	0
0	2708	0
0	164	0
0	1922	0
0	1616	0
0	896	0
0	854	0
0	1184	0
0	980	0
0	416	0
0	1421	0
0	2510	0
0	1970	0
0	1763	0
0	1118	0
0	863	0
0	1250	0
0	3104	0
0	3959	0
0	428	0
0	425	0
0	3452	0
0	569	0
0	1040	0
0	1295	0
0	956	0
0	785	0
0	1040	0
0	3	0
404	1164	4
0	2765	0
0	479	0
0	1763	0
0	314	0
0	1892	0
0	4235	0
0	341	0
0	809	0
0	647	0
0	269	0
271	546	270
0	2084	0
0	299	0
0	662	0
0	1121	0
0	2105	0
0	417	0
549	559	418
0	881	0
0	209	0
0	2840	0
0	1541	0
0	752	0
0	2981	0
0	2039	0
0	1298	0
0	446	0
0	4442	0
0	2294	0
0	1229	0
0	335	0
0	1730	0
0	959	0
0	1295	0
0	365	0
0	728	0
0	434	0
0	797	0
0	563	0
0	737	0
0	137	0
0	4103	0
0	3198	0
0	302	0
0	940	0
0	1091	0
0	212	0
0	503	0
0	2912	0
0	650	0
0	1106	0
0	1094	0
0	1382	0
0	1907	0
0	1031	0
0	734	0
0	1664	0
0	587	0
0	3341	0
0	1121	0
0	764	0
0	791	0
0	491	0
0	704	0
0	1613	0
0	374	0
0	710	0
0	2504	0
0	168	0
2617	5012	169
0	168	0
2617	2652	169
5136	6178	205
0	168	0
2617	2652	169
5136	5173	205
6690	8117	243
0	168	0
2617	2652	169
5136	5173	205
6690	7166	243
8177	9349	720
0	168	0
2617	2652	169
5136	5173	205
6690	7166	243
8177	8428	720
9794	9928	972
11500	11524	1107
12411	12883	1132
0	714	0
750	1099	715
0	146	0
0	779	0
0	414	0
1183	2039	415
0	414	0
1183	1196	415
2601	3725	429
0	414	0
1183	1196	415
2601	2677	429
4301	5711	506
0	414	0
1183	1196	415
2601	2677	429
4301	4550	506
5968	6018	756
6757	7107	807
0	230	0
0	1196	0
0	707	0
0	755	0
0	1127	0
1168	1377	1128
1409	1489	1338
0	809	0
0	3833	0
0	137	0
417	929	138
0	650	0
0	368	0
0	323	0
0	695	0
0	1490	0
0	1508	0
0	1694	0
0	332	0
0	587	0
0	539	0
0	1886	0
0	1442	0
0	1772	0
0	1847	0
0	3002	0
0	1907	0
0	224	0
0	1673	0
0	701	0
0	1205	0
0	3068	0
0	170	0
0	497	0
0	2201	0
0	1529	0
0	770	0
0	1181	0
0	81	0
0	90	0
0	362	0
0	458	0
0	1412	0
0	1163	0
0	500	0
0	2870	0
0	1556	0
0	1487	0
0	1403	0
0	341	0
0	683	0
0	1196	0
0	1502	0
0	500	0
0	473	0
0	419	0
0	2915	0
0	3647	0
0	1934	0
0	938	0
0	461	0
0	482	0
0	380	0
0	3566	0
0	647	0
0	2048	0
0	4379	0
0	803	0
0	263	0
0	368	0
0	1682	0
0	803	0
0	839	0
0	131	0
0	1013	0
0	1481	0
0	1655	0
0	305	0
0	1736	0
0	4	0
128	779	5
0	2114	0
0	407	0
0	845	0
0	380	0
0	2000	0
0	1007	0
0	848	0
0	1028	0
0	18	0
107	423	19
0	1292	0
0	677	0
0	2288	0
0	695	0
0	1258	0
1352	1382	1259
0	695	0
0	1892	0
0	1562	0
0	1556	0
0	534	0
638	648	535
0	159	0
0	4010	0
0	377	0
0	704	0
0	764	0
0	596	0
0	3437	0
0	1619	0
0	438	0
947	969	439
0	2234	0
0	1034	0
0	2285	0
0	665	0
0	1433	0
0	266	0
0	1349	0
0	1571	0
0	2063	0
0	860	0
0	2771	0
0	1583	0
0	830	0
0	1253	0
0	1184	0
0	590	0
0	461	0
0	671	0
0	2630	0
0	3230	0
0	557	0
0	437	0
0	1832	0
0	965	0
0	1394	0
0	380	0
0	749	0
0	218	0
0	2192	0
0	2279	0
0	554	0
0	1349	0
0	446	0
0	1163	0
1252	1314	1164
0	1469	0
0	431	0
0	2693	0
0	1175	0
0	284	0
0	1934	0
0	416	0
0	1478	0
0	1583	0
0	902	0
0	113	0
0	1646	0
0	893	0
0	1601	0
0	328	0
726	762	329
0	389	0
0	323	0
0	1262	0
0	1586	0
0	1592	0
0	1328	0
0	752	0
0	656	0
0	1517	0
0	1673	0
0	557	0
0	485	0
0	1763	0
0	2591	0
0	2666	0
0	380	0
0	389	0
0	1562	0
0	2	0
469	873	3
0	93	0
196	303	94
415	470	202
0	2786	0
0	908	0
0	2066	0
0	1535	0
0	164	0
0	632	0
0	1883	0
0	550	0
0	1409	0
0	1664	0
0	857	0
0	386	0
0	521	0
0	1730	0
0	1730	0
0	248	0
0	2012	0
0	1394	0
0	1523	0
0	2303	0
0	377	0
0	4292	0
0	289	0
365	488	290
0	617	0
0	1202	0
0	1538	0
0	2264	0
0	956	0
0	752	0
0	1292	0
0	602	0
0	1928	0
0	626	0
0	4175	0
0	908	0
0	1097	0
0	3341	0
0	3281	0
0	563	0
0	2120	0
0	3122	0
0	575	0
0	824	0
0	41	0
513	884	42
0	1103	0
0	1346	0
0	734	0
0	344	0
0	1481	0
0	1574	0
0	1721	0
0	2429	0
0	785	0
0	1073	0
0	611	0
0	3428	0
0	1331	0
0	359	0
0	185	0
0	5261	0
0	91	0
0	176	0
702	1463	177
0	536	0
0	392	0
0	1355	0
0	446	0
0	521	0
0	3965	0
3967	5268	3966
0	1322	0
0	104	0
0	680	0
0	1670	0
0	1460	0
0	890	0
0	1286	0
0	2417	0
0	1214	0
0	437	0
0	281	0
0	1874	0
0	722	0
0	1262	0
0	446	0
0	2738	0
0	1331	0
0	764	0
0	1208	0
0	6503	0
0	1016	0
0	2405	0
0	1721	0
0	428	0
0	3965	0
3967	5268	3966
0	1322	0
0	1001	0
0	2264	0
0	698	0
0	4406	0
0	1733	0
0	4715	0
0	2555	0
0	1640	0
0	2390	0
0	677	0
0	2336	0
0	6491	0
0	1979	0
0	734	0
0	899	0
0	164	0
0	3365	0
0	803	0
0	1262	0
0	131	0
224	1096	132
